case,real,order,mode,bp,packed32,prefetch,frontier,resident,cycles,channels,batches,pairs,scalar_mac,words,xwords,graph_words,prefetch_words,cache_hits,refetches,peak_slots,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train0_p13,1,1,3,1,1,1,1,1,1480,83,55,462,4620,327,126,180,137,20,1,4,352,125,4,1,27,54,6,204,0,353,55,550,165,55,0,10,1
train0_p14,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p14,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p14,1,1,2,0,1,1,0,1,1148,54,54,540,5400,248,108,119,109,0,0,4,353,0,0,1,21,21,6,121,0,162,54,540,162,54,0,6,1
train0_p14,1,1,2,0,1,1,1,0,1082,69,50,423,4230,275,138,116,89,0,15,4,323,0,0,1,21,21,6,121,0,156,50,500,150,50,0,6,1
train0_p14,1,1,2,0,1,1,1,1,1070,69,50,423,4230,249,112,116,89,13,2,4,323,0,0,1,21,21,6,121,0,144,50,500,150,50,0,6,1
train0_p14,1,1,2,1,1,1,0,1,1390,54,54,540,5400,248,108,119,109,0,0,4,353,103,2,1,30,57,6,137,0,341,54,540,162,54,0,8,1
train0_p14,1,1,2,1,1,1,1,0,1369,69,50,423,4230,275,138,116,89,0,15,4,323,104,9,1,30,57,6,175,0,335,50,500,150,50,0,15,1
train0_p14,1,1,2,1,1,1,1,1,1357,69,50,423,4230,249,112,116,89,13,2,4,323,92,8,1,30,57,6,175,0,324,50,500,150,50,0,14,1
train0_p14,1,1,3,0,1,1,0,1,1148,54,54,540,5400,249,108,120,110,0,0,4,348,0,0,1,21,21,6,121,0,162,54,540,162,54,0,6,1
train0_p14,1,1,3,0,1,1,1,1,1070,69,50,421,4210,250,112,117,91,13,2,4,318,0,0,1,21,21,6,121,0,144,50,500,150,50,0,6,1
train0_p14,1,1,3,1,1,1,0,1,1392,54,54,540,5400,249,108,120,110,0,0,4,348,82,4,1,27,54,6,144,0,340,54,540,162,54,0,10,1
train0_p14,1,1,3,1,1,1,1,1,1313,69,50,421,4210,250,112,117,91,13,2,4,318,91,4,1,27,54,6,153,0,312,50,500,150,50,0,10,1
train0_p15,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p15,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p15,1,1,2,0,1,1,0,1,1045,49,49,490,4900,220,98,101,93,0,0,4,345,0,0,1,21,21,6,108,0,147,49,490,147,49,0,6,1
train0_p15,1,1,2,0,1,1,1,0,977,54,45,409,4090,228,108,99,86,0,5,2,334,0,0,1,21,21,6,108,0,139,45,450,135,45,0,6,1
train0_p15,1,1,2,0,1,1,1,1,971,54,45,409,4090,218,98,99,86,5,0,4,334,0,0,1,21,21,6,108,0,133,45,450,135,45,0,6,1
train0_p15,1,1,2,1,1,1,0,1,1269,49,49,490,4900,220,98,101,93,0,0,4,345,68,2,1,30,57,6,121,0,311,49,490,147,49,0,8,1
train0_p15,1,1,2,1,1,1,1,0,1225,54,45,409,4090,228,108,99,86,0,5,2,334,81,2,1,30,57,6,141,0,307,45,450,135,45,0,8,1
train0_p15,1,1,2,1,1,1,1,1,1214,54,45,409,4090,218,98,99,86,5,0,4,334,75,2,1,30,57,6,139,0,298,45,450,135,45,0,8,1
train0_p15,1,1,3,0,1,1,0,1,1045,49,49,490,4900,220,98,101,93,0,0,4,345,0,0,1,21,21,6,108,0,147,49,490,147,49,0,6,1
train0_p15,1,1,3,0,1,1,1,1,971,54,45,409,4090,217,98,98,85,5,0,4,334,0,0,1,21,21,6,108,0,133,45,450,135,45,0,6,1
train0_p15,1,1,3,1,1,1,0,1,1271,49,49,490,4900,220,98,101,93,0,0,4,345,66,3,1,27,54,6,126,0,313,49,490,147,49,0,9,1
train0_p15,1,1,3,1,1,1,1,1,1199,54,45,409,4090,217,98,98,85,5,0,4,334,81,1,1,27,54,6,138,0,291,45,450,135,45,0,7,1
train0_p16,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p16,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p16,1,1,2,0,1,1,0,1,1026,48,48,480,4800,214,96,97,90,0,0,4,345,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train0_p16,1,1,2,0,1,1,1,0,1000,58,46,407,4070,231,116,94,80,0,10,2,328,0,0,1,21,21,6,111,0,144,46,460,138,46,0,6,1
train0_p16,1,1,2,0,1,1,1,1,988,58,46,407,4070,211,96,94,80,10,0,4,328,0,0,1,21,21,6,111,0,132,46,460,138,46,0,6,1
train0_p16,1,1,2,1,1,1,0,1,1247,48,48,480,4800,214,96,97,90,0,0,4,345,60,6,1,30,57,6,123,0,298,48,480,144,48,0,12,1
train0_p16,1,1,2,1,1,1,1,0,1249,58,46,407,4070,231,116,94,80,0,10,2,328,76,3,1,30,57,6,137,0,319,46,460,138,46,0,9,1
train0_p16,1,1,2,1,1,1,1,1,1232,58,46,407,4070,211,96,94,80,10,0,4,328,81,4,1,30,57,6,148,0,290,46,460,138,46,0,10,1
train0_p16,1,1,3,0,1,1,0,1,1027,48,48,480,4800,213,96,96,88,0,0,4,342,0,0,1,21,21,6,108,0,144,48,480,144,48,0,6,1
train0_p16,1,1,3,0,1,1,1,1,989,58,46,406,4060,210,96,93,78,10,0,4,325,0,0,1,21,21,6,112,0,132,46,460,138,46,0,6,1
train0_p16,1,1,3,1,1,1,0,1,1243,48,48,480,4800,213,96,96,88,0,0,4,342,60,0,1,27,54,6,124,0,305,48,480,144,48,0,6,1
train0_p16,1,1,3,1,1,1,1,1,1237,58,46,406,4060,210,96,93,78,10,0,4,325,80,3,1,27,54,6,146,0,304,46,460,138,46,0,9,1
train0_p17,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p17,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p17,1,1,2,0,1,1,0,1,1107,52,52,520,5200,237,104,112,103,0,0,4,349,0,0,1,21,21,6,116,0,156,52,520,156,52,0,6,1
train0_p17,1,1,2,0,1,1,1,0,999,61,46,412,4120,250,122,107,84,0,9,3,308,0,0,1,21,21,6,114,0,140,46,460,138,46,0,6,1
train0_p17,1,1,2,0,1,1,1,1,993,61,46,412,4120,232,104,107,84,9,0,4,308,0,0,1,21,21,6,114,0,134,46,460,138,46,0,6,1
train0_p17,1,1,2,1,1,1,0,1,1335,52,52,520,5200,237,104,112,103,0,0,4,349,79,4,1,30,57,6,130,0,321,52,520,156,52,0,10,1
train0_p17,1,1,2,1,1,1,1,0,1291,61,46,412,4120,250,122,107,84,0,9,3,308,103,6,1,30,57,6,168,0,327,46,460,138,46,0,12,1
train0_p17,1,1,2,1,1,1,1,1,1247,61,46,412,4120,232,104,107,84,9,0,4,308,74,3,1,30,57,6,164,0,290,46,460,138,46,0,9,1
train0_p17,1,1,3,0,1,1,0,1,1107,52,52,520,5200,235,104,110,101,0,0,4,347,0,0,1,21,21,6,116,0,156,52,520,156,52,0,6,1
train0_p17,1,1,3,0,1,1,1,1,993,60,46,410,4100,229,104,104,81,8,0,4,306,0,0,1,21,21,6,114,0,134,46,460,138,46,0,6,1
train0_p17,1,1,3,1,1,1,0,1,1346,52,52,520,5200,235,104,110,101,0,0,4,347,76,8,1,27,54,6,134,0,330,52,520,156,52,0,14,1
train0_p17,1,1,3,1,1,1,1,1,1219,60,46,410,4100,229,104,104,81,8,0,4,306,84,0,1,27,54,6,147,0,288,46,460,138,46,0,6,1
train0_p18,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p18,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p18,1,1,2,0,1,1,0,1,1107,52,52,520,5200,232,104,107,98,0,0,4,340,0,0,1,21,21,6,116,0,156,52,520,156,52,0,6,1
train0_p18,1,1,2,0,1,1,1,0,1022,63,47,409,4090,252,126,105,88,0,11,3,324,0,0,1,21,21,6,113,0,149,47,470,141,47,0,6,1
train0_p18,1,1,2,0,1,1,1,1,1008,63,47,409,4090,232,106,105,88,10,1,4,324,0,0,1,21,21,6,113,0,135,47,470,141,47,0,6,1
train0_p18,1,1,2,1,1,1,0,1,1346,52,52,520,5200,232,104,107,98,0,0,4,340,64,1,1,30,57,6,137,0,328,52,520,156,52,0,7,1
train0_p18,1,1,2,1,1,1,1,0,1291,63,47,409,4090,252,126,105,88,0,11,3,324,88,6,1,30,57,6,146,0,334,47,470,141,47,0,12,1
train0_p18,1,1,2,1,1,1,1,1,1232,63,47,409,4090,232,106,105,88,10,1,4,324,58,3,1,30,57,6,141,0,283,47,470,141,47,0,9,1
train0_p18,1,1,3,0,1,1,0,1,1107,52,52,520,5200,228,104,103,93,0,0,4,337,0,0,1,21,21,6,116,0,156,52,520,156,52,0,6,1
train0_p18,1,1,3,0,1,1,1,1,992,61,46,408,4080,226,106,99,80,8,1,4,317,0,0,1,21,21,6,113,0,134,46,460,138,46,0,6,1
train0_p18,1,1,3,1,1,1,0,1,1324,52,52,520,5200,228,104,103,93,0,0,4,337,69,3,1,27,54,6,128,0,319,52,520,156,52,0,9,1
train0_p18,1,1,3,1,1,1,1,1,1237,61,46,408,4080,226,106,99,80,8,1,4,317,77,5,1,27,54,6,151,0,297,46,460,138,46,0,11,1
train0_p19,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p19,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p19,1,1,2,0,1,1,0,1,1228,58,58,580,5800,272,116,135,125,0,0,4,354,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train0_p19,1,1,2,0,1,1,1,0,1066,71,49,418,4180,291,142,128,96,0,13,4,310,0,0,1,21,21,6,125,0,151,49,490,147,49,0,6,1
train0_p19,1,1,2,0,1,1,1,1,1056,71,49,418,4180,267,118,128,96,12,1,4,310,0,0,1,21,21,6,125,0,141,49,490,147,49,0,6,1
train0_p19,1,1,2,1,1,1,0,1,1485,58,58,580,5800,272,116,135,125,0,0,4,354,95,3,1,30,57,6,146,0,366,58,580,174,58,0,9,1
train0_p19,1,1,2,1,1,1,1,0,1359,71,49,418,4180,291,142,128,96,0,13,4,310,117,1,1,30,57,6,181,0,342,49,490,147,49,0,7,1
train0_p19,1,1,2,1,1,1,1,1,1327,71,49,418,4180,267,118,128,96,12,1,4,310,86,3,1,30,57,6,184,0,305,49,490,147,49,0,9,1
train0_p19,1,1,3,0,1,1,0,1,1230,58,58,580,5800,271,116,134,122,0,0,4,352,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train0_p19,1,1,3,0,1,1,1,1,1055,71,49,418,4180,262,118,123,92,12,1,4,311,0,0,1,21,21,6,124,0,141,49,490,147,49,0,6,1
train0_p19,1,1,3,1,1,1,0,1,1485,58,58,580,5800,271,116,134,122,0,0,4,352,94,3,1,27,54,6,151,0,367,58,580,174,58,0,9,1
train0_p19,1,1,3,1,1,1,1,1,1313,71,49,418,4180,262,118,123,92,12,1,4,311,78,3,1,27,54,6,176,0,305,49,490,147,49,0,9,1
train0_p20,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p20,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p20,1,1,2,0,1,1,0,1,1165,55,55,550,5500,254,110,123,113,0,0,4,342,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train0_p20,1,1,2,0,1,1,1,0,1005,64,46,410,4100,267,128,118,93,0,9,3,307,0,0,1,21,21,6,116,0,144,46,460,138,46,0,6,1
train0_p20,1,1,2,0,1,1,1,1,997,64,46,410,4100,249,110,118,93,9,0,4,307,0,0,1,21,21,6,116,0,136,46,460,138,46,0,6,1
train0_p20,1,1,2,1,1,1,0,1,1414,55,55,550,5500,254,110,123,113,0,0,4,342,94,1,1,30,57,6,140,0,348,55,550,165,55,0,7,1
train0_p20,1,1,2,1,1,1,1,0,1276,64,46,410,4100,267,128,118,93,0,9,3,307,96,2,1,30,57,6,160,0,324,46,460,138,46,0,8,1
train0_p20,1,1,2,1,1,1,1,1,1258,64,46,410,4100,249,110,118,93,9,0,4,307,77,2,1,30,57,6,166,0,300,46,460,138,46,0,8,1
train0_p20,1,1,3,0,1,1,0,1,1165,55,55,550,5500,251,110,120,110,0,0,4,341,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train0_p20,1,1,3,0,1,1,1,1,997,63,46,409,4090,245,110,114,89,8,0,4,306,0,0,1,21,21,6,116,0,136,46,460,138,46,0,6,1
train0_p20,1,1,3,1,1,1,0,1,1412,55,55,550,5500,251,110,120,110,0,0,4,341,91,6,1,27,54,6,141,0,346,55,550,165,55,0,12,1
train0_p20,1,1,3,1,1,1,1,1,1237,63,46,409,4090,245,110,114,89,8,0,4,306,98,0,1,27,54,6,156,0,297,46,460,138,46,0,6,1
train0_p21,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p21,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p21,1,1,2,0,1,1,0,1,1065,50,50,500,5000,220,100,99,91,0,0,4,342,0,0,1,21,21,6,110,0,150,50,500,150,50,0,6,1
train0_p21,1,1,2,0,1,1,1,0,981,59,45,408,4080,234,118,95,78,0,9,3,324,0,0,1,21,21,6,110,0,141,45,450,135,45,0,6,1
train0_p21,1,1,2,0,1,1,1,1,971,59,45,408,4080,216,100,95,78,9,0,4,324,0,0,1,21,21,6,110,0,131,45,450,135,45,0,6,1
train0_p21,1,1,2,1,1,1,0,1,1302,50,50,500,5000,220,100,99,91,0,0,4,342,60,4,1,30,57,6,127,0,321,50,500,150,50,0,10,1
train0_p21,1,1,2,1,1,1,1,0,1243,59,45,408,4080,234,118,95,78,0,9,3,324,77,2,1,30,57,6,152,0,314,45,450,135,45,0,8,1
train0_p21,1,1,2,1,1,1,1,1,1214,59,45,408,4080,216,100,95,78,9,0,4,324,78,2,1,30,57,6,145,0,292,45,450,135,45,0,8,1
train0_p21,1,1,3,0,1,1,0,1,1065,50,50,500,5000,221,100,100,92,0,0,4,342,0,0,1,21,21,6,110,0,150,50,500,150,50,0,6,1
train0_p21,1,1,3,0,1,1,1,1,972,59,45,408,4080,216,100,95,78,9,0,4,322,0,0,1,21,21,6,111,0,131,45,450,135,45,0,6,1
train0_p21,1,1,3,1,1,1,0,1,1284,50,50,500,5000,221,100,100,92,0,0,4,342,59,4,1,27,54,6,120,0,316,50,500,150,50,0,10,1
train0_p21,1,1,3,1,1,1,1,1,1214,59,45,408,4080,216,100,95,78,9,0,4,322,84,5,1,27,54,6,143,0,297,45,450,135,45,0,11,1
train0_p22,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p22,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p22,1,1,2,0,1,1,0,1,1251,59,59,590,5900,285,118,146,132,0,0,4,346,0,0,1,21,21,6,134,0,177,59,590,177,59,0,6,1
train0_p22,1,1,2,0,1,1,1,0,1112,74,51,425,4250,310,148,141,112,0,15,4,315,0,0,1,21,21,6,129,0,163,51,510,153,51,0,6,1
train0_p22,1,1,2,0,1,1,1,1,1098,74,51,425,4250,280,118,141,112,15,0,4,315,0,0,1,21,21,6,129,0,149,51,510,153,51,0,6,1
train0_p22,1,1,2,1,1,1,0,1,1524,59,59,590,5900,284,118,145,132,0,0,4,348,85,4,1,30,57,6,162,0,373,59,590,177,59,0,10,1
train0_p22,1,1,2,1,1,1,1,0,1412,74,51,425,4250,310,148,141,112,0,15,4,315,116,2,1,30,57,6,180,0,365,51,510,153,51,0,8,1
train0_p22,1,1,2,1,1,1,1,1,1363,74,51,425,4250,280,118,141,112,15,0,4,315,78,2,1,30,57,6,170,0,326,51,510,153,51,0,8,1
train0_p22,1,1,3,0,1,1,0,1,1231,58,58,580,5800,282,116,145,131,0,0,4,343,0,0,1,21,21,6,132,0,174,58,580,174,58,0,6,1
train0_p22,1,1,3,0,1,1,1,1,1096,72,51,422,4220,277,116,140,112,14,0,4,314,0,0,1,21,21,6,129,0,147,51,510,153,51,0,6,1
train0_p22,1,1,3,1,1,1,0,1,1504,58,58,580,5800,282,116,145,131,0,0,4,343,96,2,1,27,54,6,162,0,376,58,580,174,58,0,8,1
train0_p22,1,1,3,1,1,1,1,1,1359,72,51,422,4220,276,116,139,112,14,0,4,316,87,3,1,27,54,6,170,0,326,51,510,154,51,0,9,1
train0_p23,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p23,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p23,1,1,2,0,1,1,0,1,1326,63,63,630,6300,311,126,164,154,0,0,4,399,0,0,1,21,21,6,137,0,189,63,630,189,63,0,6,1
train0_p23,1,1,2,0,1,1,1,0,1193,80,55,465,4650,339,160,158,128,0,17,4,367,0,0,1,21,21,6,136,0,177,55,550,165,55,0,6,1
train0_p23,1,1,2,0,1,1,1,1,1175,80,55,465,4650,307,128,158,128,16,1,4,367,0,0,1,21,21,6,136,0,159,55,550,165,55,0,6,1
train0_p23,1,1,2,1,1,1,0,1,1614,63,63,630,6300,311,126,164,154,0,0,4,399,106,5,1,30,57,6,161,0,403,63,630,189,63,0,11,1
train0_p23,1,1,2,1,1,1,1,0,1489,80,55,465,4650,339,160,158,128,0,17,4,367,109,6,1,30,57,6,181,0,377,55,550,165,55,0,12,1
train0_p23,1,1,2,1,1,1,1,1,1474,80,55,465,4650,307,128,158,128,16,1,4,367,107,3,1,30,57,6,201,0,345,55,550,165,55,0,9,1
train0_p23,1,1,3,0,1,1,0,1,1330,63,63,630,6300,313,126,166,152,0,0,4,392,0,0,1,21,21,6,141,0,189,63,630,189,63,0,6,1
train0_p23,1,1,3,0,1,1,1,1,1177,80,55,465,4650,308,128,159,126,16,1,4,362,0,0,1,21,21,6,138,0,159,55,550,165,55,0,6,1
train0_p23,1,1,3,1,1,1,0,1,1616,63,63,630,6300,313,126,166,152,0,0,4,392,104,2,1,27,54,6,176,0,399,63,630,189,63,0,8,1
train0_p23,1,1,3,1,1,1,1,1,1436,80,55,465,4650,308,128,159,126,16,1,4,362,99,0,1,27,54,6,182,0,335,55,550,165,55,0,6,1
train0_p24,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p24,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p24,1,1,2,0,1,1,0,1,1127,53,53,530,5300,250,106,123,113,0,0,4,343,0,0,1,21,21,6,118,0,159,53,530,159,53,0,6,1
train0_p24,1,1,2,0,1,1,1,0,1000,58,46,407,4070,254,116,117,97,0,5,3,317,0,0,1,21,21,6,113,0,142,46,460,138,46,0,6,1
train0_p24,1,1,2,0,1,1,1,1,992,58,46,407,4070,244,106,117,97,5,0,4,317,0,0,1,21,21,6,113,0,134,46,460,138,46,0,6,1
train0_p24,1,1,2,1,1,1,0,1,1381,53,53,530,5300,250,106,123,113,0,0,4,343,84,6,1,30,57,6,143,0,337,53,530,159,53,0,12,1
train0_p24,1,1,2,1,1,1,1,0,1249,58,46,407,4070,254,116,117,97,0,5,3,317,86,0,1,30,57,6,150,0,309,46,460,138,46,0,6,1
train0_p24,1,1,2,1,1,1,1,1,1228,58,46,407,4070,244,106,117,97,5,0,4,317,91,3,1,30,57,6,150,0,285,46,460,138,46,0,9,1
train0_p24,1,1,3,0,1,1,0,1,1127,53,53,530,5300,245,106,118,108,0,0,4,343,0,0,1,21,21,6,118,0,159,53,530,159,53,0,6,1
train0_p24,1,1,3,0,1,1,1,1,992,58,46,407,4070,238,106,111,93,5,0,4,318,0,0,1,21,21,6,113,0,134,46,460,138,46,0,6,1
train0_p24,1,1,3,1,1,1,0,1,1346,53,53,530,5300,245,106,118,108,0,0,4,343,70,4,1,27,54,6,131,0,322,53,530,159,53,0,10,1
train0_p24,1,1,3,1,1,1,1,1,1237,58,46,407,4070,238,106,111,93,5,0,4,318,71,3,1,27,54,6,152,0,298,46,460,138,46,0,9,1
train0_p25,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p25,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p25,1,1,2,0,1,1,0,1,1065,50,50,500,5000,220,100,99,92,0,0,4,346,0,0,1,21,21,6,110,0,150,50,500,150,50,0,6,1
train0_p25,1,1,2,0,1,1,1,0,999,63,46,409,4090,241,126,94,74,0,13,3,312,0,0,1,21,21,6,112,0,142,46,460,138,46,0,6,1
train0_p25,1,1,2,0,1,1,1,1,987,63,46,409,4090,215,100,94,74,13,0,4,312,0,0,1,21,21,6,112,0,130,46,460,138,46,0,6,1
train0_p25,1,1,2,1,1,1,0,1,1291,50,50,500,5000,220,100,99,92,0,0,4,346,86,3,1,30,57,6,128,0,310,50,500,150,50,0,9,1
train0_p25,1,1,2,1,1,1,1,0,1259,63,46,409,4090,241,126,94,74,0,13,3,312,76,1,1,30,57,6,155,0,313,46,460,138,46,0,7,1
train0_p25,1,1,2,1,1,1,1,1,1225,63,46,409,4090,215,100,94,74,13,0,4,312,61,8,1,30,57,6,151,0,276,46,460,138,46,0,14,1
train0_p25,1,1,3,0,1,1,0,1,1065,50,50,500,5000,220,100,99,92,0,0,4,346,0,0,1,21,21,6,110,0,150,50,500,150,50,0,6,1
train0_p25,1,1,3,0,1,1,1,1,988,63,46,409,4090,214,100,93,73,13,0,4,309,0,0,1,21,21,6,113,0,130,46,460,138,46,0,6,1
train0_p25,1,1,3,1,1,1,0,1,1291,50,50,500,5000,220,100,99,92,0,0,4,346,78,3,1,27,54,6,127,0,317,50,500,150,50,0,9,1
train0_p25,1,1,3,1,1,1,1,1,1219,63,46,409,4090,214,100,93,73,13,0,4,309,68,0,1,27,54,6,152,0,283,46,460,138,46,0,6,1
train0_p26,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p26,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p26,1,1,2,0,1,1,0,1,1252,59,59,590,5900,298,118,159,145,0,0,4,372,0,0,1,21,21,6,135,0,177,59,590,177,59,0,6,1
train0_p26,1,1,2,0,1,1,1,0,1139,83,52,449,4490,342,166,155,120,0,24,4,326,0,0,1,21,21,6,132,0,172,52,520,156,52,0,6,1
train0_p26,1,1,2,0,1,1,1,1,1113,83,52,449,4490,296,120,155,120,23,1,4,326,0,0,1,21,21,6,132,0,146,52,520,156,52,0,6,1
train0_p26,1,1,2,1,1,1,0,1,1522,59,59,590,5900,298,118,159,145,0,0,4,372,109,2,1,30,57,6,167,0,368,59,590,177,59,0,8,1
train0_p26,1,1,2,1,1,1,1,0,1461,83,52,449,4490,342,166,155,120,0,24,4,326,135,6,1,30,57,6,199,0,376,52,520,156,52,0,12,1
train0_p26,1,1,2,1,1,1,1,1,1392,83,52,449,4490,296,120,155,120,23,1,4,326,93,0,1,30,57,6,194,0,318,52,520,156,52,0,6,1
train0_p26,1,1,3,0,1,1,0,1,1250,59,59,590,5900,297,118,158,146,0,0,4,375,0,0,1,21,21,6,133,0,177,59,590,177,59,0,6,1
train0_p26,1,1,3,0,1,1,1,1,1114,83,52,448,4480,292,120,151,117,23,1,4,331,0,0,1,21,21,6,133,0,146,52,520,156,52,0,6,1
train0_p26,1,1,3,1,1,1,0,1,1516,59,59,590,5900,297,118,158,146,0,0,4,375,114,3,1,27,54,6,162,0,372,59,590,177,59,0,9,1
train0_p26,1,1,3,1,1,1,1,1,1379,83,52,448,4480,292,120,151,117,23,1,4,331,93,5,1,27,54,6,189,0,311,52,520,156,52,0,11,1
train0_p27,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train0_p27,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train0_p27,1,1,2,0,1,1,0,1,1046,49,49,490,4900,218,98,99,91,0,0,4,340,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train0_p27,1,1,2,0,1,1,1,0,978,58,45,406,4060,231,116,94,78,0,9,3,322,0,0,1,21,21,6,109,0,139,45,450,135,45,0,6,1
train0_p27,1,1,2,0,1,1,1,1,968,58,45,406,4060,213,98,94,78,9,0,4,322,0,0,1,21,21,6,109,0,129,45,450,135,45,0,6,1
train0_p27,1,1,2,1,1,1,0,1,1276,49,49,490,4900,218,98,99,91,0,0,4,340,63,3,1,30,57,6,126,0,312,49,490,147,49,0,9,1
train0_p27,1,1,2,1,1,1,1,0,1231,58,45,406,4060,231,116,94,78,0,9,3,322,76,2,1,30,57,6,145,0,309,45,450,135,45,0,8,1
train0_p27,1,1,2,1,1,1,1,1,1199,58,45,406,4060,213,98,94,78,9,0,4,322,80,0,1,30,57,6,142,0,282,45,450,135,45,0,6,1
train0_p27,1,1,3,0,1,1,0,1,1046,49,49,490,4900,219,98,100,92,0,0,4,340,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train0_p27,1,1,3,0,1,1,1,1,969,58,45,406,4060,213,98,94,78,9,0,4,320,0,0,1,21,21,6,110,0,129,45,450,135,45,0,6,1
train0_p27,1,1,3,1,1,1,0,1,1269,49,49,490,4900,219,98,100,92,0,0,4,340,62,5,1,27,54,6,122,0,313,49,490,147,49,0,11,1
train0_p27,1,1,3,1,1,1,1,1,1199,58,45,406,4060,213,98,94,78,9,0,4,320,84,3,1,27,54,6,140,0,287,45,450,135,45,0,9,1
